"","Lung_F1","Lung_F2","Lung_F3","Lung_M1","Lung_M2","Lung_M3"
"mmu-miR-6412",1.86338641763834,1.30533572488689,1.21389760380763,2.50364935325861,2.45462795868625,2.5696287102663
"mmu-miR-450b-5p",6.74488316710985,6.88855965156477,6.28110129314064,6.10643202813815,6.10597466038905,6.22472708951841
"mmu-miR-450b-3p",0.705057664201866,0.940329935102443,1.53904437592916,-0.458598506111669,-0.0916907651422758,-0.291813887395169
"mmu-miR-107-5p",-1.17322366113812,-0.666741012051535,-1.45395809940742,-1.60373361811606,-2.06218049158549,-1.79961585686449
"mmu-miR-107-3p",7.78314020870755,7.79725107478107,7.99353867732962,6.99078840654696,6.96826378860826,7.0416758336273
"mmu-miR-501-5p",-0.0127894428447163,-0.89471389093239,-0.403652898410835,-0.458598506111669,-0.602011047243717,-0.191456132375486
"mmu-miR-501-3p",4.86338054138039,4.88914764088481,4.27238116026055,5.37682316852138,5.37186190424713,5.38860642554563
"mmu-miR-764-5p",0.339190548551204,-0.666741012051535,0.197695614471213,0.608837362850551,0.284525636563087,0.490924031829377
"mmu-miR-764-3p",0.929095782411747,0.24168564555543,-0.403652898410835,0.882810868761434,-0.324403309893827,0.714340335636655
"mmu-miR-1191b-5p",0.231132305060262,1.13434560610535,1.72112881204356,1.48582287601972,0.771706145093649,1.15652810554037
"mmu-miR-340-5p",8.22866743677202,8.41957852536598,8.50361229103518,7.43356649016955,7.34154506168923,7.59386037489213
"mmu-miR-340-3p",3.48745341838295,3.11109552927028,3.31362858060853,4.6140226275448,4.57256784415141,4.60269682529139
"mmu-miR-3068-5p",4.30054757528236,4.49464542142635,3.94631560730916,1.21559574282281,1.92759046876091,2.0604470142394
"mmu-miR-3068-3p",4.51157403529824,3.9412755674897,4.00017555611907,3.92971757126158,4.04049993000768,4.22998926209957
"mmu-miR-449c-5p",6.71385246285114,8.76285221363319,8.22697440993041,8.18979917196628,7.54476544115465,8.48625918304021
"mmu-miR-194-5p",5.54621124123383,3.87943941602812,2.44546726091638,3.67440189287187,5.77502406314183,5.33703053078797
"mmu-miR-326-3p",4.77954900080145,5.12057842500366,4.55025353068571,6.62294396749975,6.50502976008491,6.54327258974595
"mmu-miR-1964-3p",2.63104603791091,2.43770371151229,2.39274570451318,3.02554728818657,3.12051325663153,2.76961767994831
"mmu-miR-450a-5p",2.37588771838795,5.77772583151314,5.11961602515224,2.96790475148695,5.32231613245785,5.66947185949257
"mmu-miR-193b-3p",4.85884885293335,5.81595518535299,4.73101342331733,4.0732973904574,4.11222343601767,4.18402229920661
"mmu-miR-3470a",4.28711814777278,5.18772012498645,4.39807319267036,3.83616855365637,4.97009673235189,4.95170693022094
"mmu-miR-181d-5p",8.48135732823506,8.47513451392685,8.90226689267063,8.38686318247635,8.43558213194625,8.32406332218155
"mmu-miR-15b-5p",7.37384273090349,7.15311768152658,6.8782591892628,8.32722653450786,8.39332009205136,8.25848583977709
"mmu-miR-15b-3p",3.82140915993457,3.74719871589576,3.39629954827509,2.39849078724758,2.25784006206696,2.5552564445335
"mmu-miR-28a-5p",6.23286402203977,5.99948113565352,5.72640048718177,6.38905388973958,6.48603086037499,6.52402881143021
"mmu-miR-28a-3p",4.71080287714771,5.64066812244971,6.03670541705987,5.17191604563089,5.28400721386632,5.1392398129145
"mmu-miR-1981-5p",2.32422577020227,1.9798789128665,3.13255507368902,2.67554154559226,2.98697644858427,2.41902534295382
"mmu-miR-1981-3p",2.98718898525394,2.55536418734752,2.28114496384079,2.77971923813205,2.72248066499542,2.6257274014685
"mmu-miR-19b-3p",7.60653725517436,6.5187133354485,6.27747065924954,6.64380045247602,6.49835279825708,6.89173910455251
"mmu-miR-3470b",6.87960909423155,7.72814038768853,6.73471870658572,5.2765213383926,6.24807247138273,6.40484768250031
"mmu-miR-484",8.75175204778751,8.2901927555926,7.8309072662616,8.73128731307402,8.73275075642626,8.70526958793148
"mmu-miR-872-5p",6.34404354797159,6.12088094153506,5.69952061277426,6.7629782647995,6.71540916923571,6.85993302855759
"mmu-miR-872-3p",6.06596911317509,6.04243739588618,5.72106442849165,6.3430344119739,5.79332273309869,6.06651519243947
"mmu-miR-497a-5p",7.69944148947698,7.53896736016563,6.71606408369071,7.80929197909183,7.83839743245455,7.89748969742419
"mmu-miR-497a-3p",1.89913627821702,2.22687638024222,2.09567153892692,1.52632048576906,1.34826064742866,1.84104117451992
"mmu-miR-543-3p",-1.17322366113812,-1.93439344115528,-0.403652898410835,-1.60373361811606,-1.69268482960479,-1.10844964931575
"mmu-miR-449a-5p",8.31142575464743,8.11776416881015,7.83338215372922,7.94384939975631,7.40360797179936,7.97545695353678
"mmu-let-7j",7.83885287258459,7.08136706802771,7.8542490263448,7.4039872439178,7.48297567726678,7.37248430945846
"mmu-miR-5709-5p",0.231132305060262,0.124723997604747,0.620856852576899,0.36269840726741,0.582649548447174,0.073494643794358
"mmu-miR-224-5p",4.71582344337068,4.19441623584742,3.89036667206198,5.14616022490625,5.22051504280366,5.0134639203069
"mmu-miR-339-5p",5.28422344994513,5.33320594793434,4.96568975064839,5.87514322351469,5.77686440977193,5.89736291934339
"mmu-miR-339-3p",3.74488476193388,4.15767482282902,4.08570126489501,4.45003145353478,4.22436614175738,4.45955006886585
"mmu-miR-744-5p",6.36176814189554,6.41978201613279,6.61324226109708,6.81906771568989,6.94143995891139,6.77565889396549
"mmu-miR-744-3p",2.29768407334851,2.10865712205639,2.49632990360382,2.05527948119001,2.25784006206696,1.86454550786051
"mmu-miR-1264-5p",-1.17322366113812,-0.469924711026784,-0.071870879924886,-0.626025262103724,-0.946078935550217,-0.643105137877205
"mmu-miR-1264-3p",3.85820114778092,3.03210322859913,2.96209729124006,3.18582378036656,3.06134214328665,3.40401504260782
"mmu-miR-3084-3p",0.62191731810174,2.30958834803623,-0.071870879924886,2.58258402689946,2.81135759633608,2.83056097728319
"mmu-miR-3084-5p",-1.93871983348412,-1.16559737985551,-1.45395809940742,-1.60373361811606,-1.69268482960479,-1.10844964931575
"mmu-miR-421-3p",6.65886687051614,6.0056966084632,6.20669366990137,6.97898252284628,7.11296614746103,6.68697907513942
"mmu-miR-361-5p",7.02422722941369,6.87617439548727,6.41600902936661,7.21484319278634,7.34030105110749,7.16689086315279
"mmu-miR-361-3p",6.77405757593226,6.26775160229154,6.17971707509779,6.20171785899947,6.24142364078491,6.14178949362297
"mmu-miR-219a-5p",1.89913627821702,2.53258726495624,1.88278620020626,1.6040570064603,0.441274610415605,1.40115662347008
"mmu-miR-219a-1-3p",1.96808332620528,1.40901653236103,0.793479633254913,1.81490801589936,1.84579211929795,1.30134842392261
"mmu-miR-8114",2.91917071059812,2.46201601515961,2.59297247212242,3.35275879557559,3.08530259017274,2.99931679894636
"mmu-miR-185-3p",-0.0127894428447163,-0.142177090952661,0.793479633254913,0.36269840726741,0.582649548447174,0.297254344249381
"mmu-miR-185-5p",4.53448741052502,4.23730536748224,4.30127431771001,5.51906885213692,5.7263319881464,5.5817881175227
"mmu-miR-676-5p",1.96808332620528,2.19821728671883,3.13255507368902,1.87885846343116,1.72897193857987,1.76813935597905
"mmu-miR-676-3p",5.47988298211602,5.83003399848393,6.7738987032862,6.75979731341853,6.89305155410796,6.7810727345789
"mmu-miR-664-5p",2.69345847807005,1.72250110266867,2.63896971921957,1.99883603645672,2.35958671926411,2.32048864298457
"mmu-miR-664-3p",5.83168563492098,5.55849435719133,5.19852862362211,4.83565887766493,5.26839420585973,4.79844783105911
"mmu-miR-127-5p",0.339190548551204,1.50574318487807,1.21389760380763,0.819039304570306,-1.15474878690114,0.606952660871986
"mmu-miR-127-3p",8.63137431619775,8.63870624095212,7.91041687351804,8.1104418543685,7.73095429318009,8.18774828169061
"mmu-miR-1306-3p",-1.17322366113812,-0.666741012051535,-1.45395809940742,-0.458598506111669,0.513693117576214,0.073494643794358
"mmu-miR-374b-5p",6.89739488046812,6.77306762840057,5.86348392079365,6.29256655662583,6.51278069221141,6.27273274371279
"mmu-miR-7052-3p",0.231132305060262,0.24168564555543,0.620856852576899,1.44415555195914,0.885247399902221,1.36864843854462
"mmu-miR-8112",3.40281880464663,2.82275522303988,2.99783816975481,5.18462355542511,4.70218047828222,4.75823127584122
"mmu-miR-218-5p",5.73608537655602,6.39316158182187,5.09507527796052,4.76126102389938,4.56832369437819,4.58865183105027
"mmu-miR-218-1-3p",1.54016669218472,1.25056029619863,1.08690130938307,2.10959754601569,2.0299053117084,1.5243247665133
"mmu-miR-106b-5p",5.99546746162255,6.09973066643783,5.86348392079365,5.26160582231056,5.31726667032499,5.43644279369022
"mmu-miR-106b-3p",5.07743836369628,4.43448469269389,4.95663708903348,4.96282487333495,4.91768005077479,4.88143848696082
"mmu-miR-674-5p",3.24507252129373,2.89596560871033,3.25575965391852,4.15950293955584,4.3483560825197,4.02623739772949
