"","Lung_F1","Lung_F2","Lung_F3","Lung_M1","Lung_M2","Lung_M3"
"mmu-miR-192-3p",-0.335889643538815,-0.144109674128181,-0.96793194371937,-0.798402133129271,-1.8366092163833,-0.720112223480796
"mmu-miR-29a-5p",3.43432643297107,3.38583852015742,2.87832777042375,2.1340674513302,2.09550948300525,2.00035916370114
"mmu-miR-879-5p",5.39459029696803,5.80775176867603,5.26681923252553,5.3766393944558,5.50983587188992,5.41965417147212
"mmu-miR-1982-3p",0.672408008673912,0.209392476100925,0.300324097189636,0.708921868887052,0.390265900745355,0.696143724660022
"mmu-miR-300-3p",3.3798317330189,3.76930875552436,3.32964865725691,3.16689500067787,2.90584576348715,3.23590744735068
"mmu-miR-103-2-5p",-0.335889643538815,-1.04048173602748,-0.532649476223527,-1.77385357682912,-0.732023181807667,-1.13579998316825
"mmu-miR-7235-3p",-0.335889643538815,-0.439424639263242,-0.96793194371937,-0.00169725358218994,0.390265900745355,-0.0564288427117223
"mmu-miR-17-3p",2.05600225968324,2.44033600803058,2.27272023283079,3.65348951961198,3.53016788547889,3.36918506666258
"mmu-mir-195a",3.52751207249459,3.57007168284741,3.16565220701273,2.24571828621598,2.42461108799145,2.08891345219257
"mmu-miR-6985-3p",-0.0700840475948752,0.310288592791079,-0.96793194371937,0.578506541293638,0.763097846433657,0.155243141104565
"mmu-mir-5099",2.69654741330659,3.64924925093379,5.29355644013935,6.5904000255679,6.90414261079621,6.87428374653437
"mmu-miR-674-5p",2.89611866696566,2.72251945708436,2.80588718263501,3.87803263101448,4.17462958091348,3.73020809108657
"mmu-miR-7668-5p",-1.68300093978931,-1.04048173602748,-0.532649476223527,-0.987514596454715,-0.330416232598705,-1.49911357636787
"mmu-miR-96-5p",5.47737523437054,5.84396457721506,5.26681923252553,6.35047596508509,6.31892652701381,6.28276054337214
"mmu-miR-365-3p",7.15548842088993,7.06869359360301,6.48016409538628,6.55181553267249,6.68321675381623,6.4059441507488
"mmu-miR-8094",0.254609924586039,-1.64992787835748,-1.59425712336473,-1.77385357682912,-1.29049395007833,-0.397794112984691
"mmu-mir-1983",1.81441748980715,2.81126899877009,2.03989343883196,1.09021693801901,1.80767587129313,1.80505998541047
"mmu-mir-1981",-1.68300093978931,-1.3132597946998,-0.96793194371937,-0.481434275995107,-1.07939561483328,-0.720112223480796
"mmu-miR-411-3p",0.154284541316234,0.730077565705489,0.300324097189636,-0.987514596454715,-0.895279505202451,-0.397794112984691
"mmu-miR-145b",-0.661984529888031,-0.439424639263242,-1.59425712336473,-0.221716195273918,-1.29049395007833,-0.30458722116319
"mmu-miR-423-3p",5.93026653571634,6.56033241330552,7.58961337216326,8.41715922657405,8.59463323221534,8.32941149616787
"mmu-miR-92b-3p",11.9730916055309,11.4470090863917,11.4799800257645,11.5911820857845,11.370952101299,11.437708699663
"mmu-miR-674-3p",3.15166293884339,3.04881765941162,2.37640861593309,3.44471892319867,3.59312734708396,3.43147418632543
"mmu-miR-204-5p",3.86562044357,3.85530889196948,3.01313278017791,2.83682978082282,3.6826966336145,3.49118488129724
"mmu-miR-669b-5p",-0.0700840475948752,-0.811169633375081,-0.198709376445997,0.357702099934622,0.525534644257018,0.280862617919562
"mmu-miR-16-1-3p",1.56372977193342,2.0891991828022,2.42558583696772,1.46718471026645,1.145650621523,1.42435369685843
"mmu-mir-24-1",3.70644851016063,3.37423233412071,2.60707076753354,4.38187848276799,4.48379416068548,4.45170769846711
"mmu-mir-24-2",3.69756412353892,3.5495791868862,2.76825557282819,4.48559897973705,4.56062744990946,4.52971305809956
"mmu-miR-547-3p",-0.489743158715713,-0.811169633375081,-1.59425712336473,-0.987514596454715,-1.29049395007833,-0.720112223480796
"mmu-miR-411-5p",3.8335389062171,3.61020357375808,3.50003435561263,2.77861330550498,2.49223942853871,2.76278905858218
"mmu-miR-377-3p",-2.11222141605042,-0.811169633375081,-1.59425712336473,-1.2052102804446,-1.53786371612365,-1.98587969478386
"mmu-miR-378a-5p",2.40062915179796,3.43135151229443,2.94730422050723,2.80801517140676,3.30421342601575,3.43147418632543
"mmu-miR-423-5p",7.63012658254713,6.87538030745653,7.8023723699217,9.514126357412,9.79451528951679,9.41679609685976
"mmu-mir-199b",8.92499491634056,8.54118842226687,8.46221819373203,8.22686064245197,8.31366717767984,8.12024862188562
"mmu-miR-101c",4.52306364148143,4.9253598261296,4.9927314135065,3.33790428753818,3.18665428431019,3.22812941746385
"mmu-miR-23b-5p",-0.857613272793142,-2.08987170911711,-0.532649476223527,-0.631230713608108,-0.585377314190135,-0.720112223480796
"mmu-miR-341-3p",-1.35262950685014,0.655327791167135,0.0722778272420584,-1.2052102804446,-1.29049395007833,-0.30458722116319
"mmu-mir-300",-0.0700840475948752,-0.439424639263242,-0.198709376445997,-0.798402133129271,-1.07939561483328,-0.604484987579592
"mmu-miR-30d-3p",6.8046615718887,6.50419973261375,6.37455526859404,6.21573489927062,6.2436600028295,6.14497387515108
"mmu-miR-183-5p",10.1036570555807,10.1275980059635,8.97446814531926,9.30383518225617,9.25047733796089,9.12130093843842
"mmu-miR-25-3p",9.58150780707281,9.50525884636145,9.82559679352861,9.22274902848062,9.28559747358921,9.15322663603743
"mmu-mir-30a",11.5881830743353,11.3656865402223,11.8068313951647,9.46060104960923,9.61001479648965,9.41626138843905
"mmu-mir-30b",2.67860007837102,2.17196950517814,1.51188896970619,0.991158788484381,1.66843629564252,1.36884128512512
"mmu-mir-30d",9.40991967146567,8.99354302241386,9.51683637580909,7.46441734503907,7.63009595341512,7.33982121532161
"mmu-mir-30e",9.52581670923032,9.39363954410437,9.23286144858997,7.98885770332225,8.0570063007185,7.99034129328833
"mmu-miR-451a",11.6888727212138,11.5257954305469,11.027505518358,10.8169336800137,10.6487150202737,10.7182006301534
"mmu-miR-466c-3p",-0.489743158715713,-0.439424639263242,-0.96793194371937,0.508593790951443,0.868657444072358,0.0880783172425862
"mmu-miR-27a-3p",10.4117129449285,10.6780625636651,10.2432197844621,10.6093058541728,10.6200084900974,10.5729107705262
"mmu-miR-3087-3p",-1.35262950685014,-1.64992787835748,-0.198709376445997,-1.46169483636527,-1.53786371612365,-1.30605022475642
"mmu-miR-378a-3p",9.53550882476742,9.61980458998522,9.9339254303783,9.12574699630427,8.91649659099575,9.25277956195718
"mmu-miR-146a-5p",14.1578781850124,13.4999484948606,13.4699989650207,14.5996218039253,14.7720358275959,14.5015157816242
"mmu-miR-23b-3p",10.7050974349378,10.452961009943,10.6589086637597,10.7300220431238,11.3007791621053,10.5733425071289
"mmu-miR-7116-3p",-0.489743158715713,-0.439424639263242,-0.96793194371937,-0.107516520125318,-0.113818257551385,-0.0564288427117223
"mmu-miR-29b-1-5p",-0.0700840475948752,-0.284224060992063,-0.532649476223527,0.357702099934622,0.390265900745355,-0.134499755308378
"mmu-mir-320",2.79978118477051,2.19853695335334,2.76825557282819,2.50106934620959,2.72087958523979,2.35485435360233
"mmu-mir-322",5.77423096536862,5.82916333856344,5.22576072697739,6.32400698448714,6.30371359457426,6.31156923843987
