Lung_M2_*.hairpin	Lung_M3_*.hairpin	Lung_F1_*.hairpin	Lung_F2_*.hairpin	Lung_F3_*.hairpin	Lung_M1_*.hairpin
mmu-mir-105	0	0.700475965367868	0.627383067651021	0	0.673726363859691	0
mmu-mir-1904	0	0.700475965367868	0.627383067651021	0.312420065705783	0	0
mmu-mir-1942	0	0.233491988455956	0	0.937260197117349	0.673726363859691	0.33060081216699
mmu-mir-1951	0.554831776830859	0.466983976911912	0.313691533825511	0.312420065705783	0	0
mmu-mir-1982	0.554831776830859	0.466983976911912	0	0	1.34745272771938	0
mmu-mir-3073a	0.554831776830859	0.466983976911912	0	0	0	0.661201624333981
mmu-mir-3474	1.10966355366172	0.233491988455956	0.313691533825511	0	0	0
mmu-mir-5130	0.277415888415429	0.700475965367868	0	0	0.673726363859691	0.33060081216699
mmu-mir-5135	0.277415888415429	0.466983976911912	0	0.312420065705783	0.673726363859691	0.33060081216699
mmu-mir-5618	0.277415888415429	0.700475965367868	0	0.312420065705783	0	0.33060081216699
mmu-mir-6357	0.277415888415429	0.233491988455956	0	0.624840131411566	0	0.661201624333981
mmu-mir-6371	0	0.233491988455956	0.941074601476532	0.624840131411566	0	0
mmu-mir-6384	0.554831776830859	0.933967953823824	0	0	0	0
mmu-mir-6388	0	0.700475965367868	0.627383067651021	0	0	0.33060081216699
mmu-mir-6905	0.277415888415429	0.466983976911912	0.627383067651021	0.312420065705783	0	0
mmu-mir-6915	0.277415888415429	0.700475965367868	0	0.312420065705783	0	0.33060081216699
mmu-mir-6920	0.277415888415429	0.233491988455956	0	0.312420065705783	0	0.991802436500971
mmu-mir-6928	0.277415888415429	0.700475965367868	0	0.312420065705783	0	0.33060081216699
mmu-mir-6939	0.277415888415429	0.233491988455956	0	0.624840131411566	1.34745272771938	0
mmu-mir-6966	0.277415888415429	0.700475965367868	0	0	0.673726363859691	0.33060081216699
mmu-mir-6982	0.554831776830859	0.233491988455956	0	0.312420065705783	0	0.661201624333981
mmu-mir-6986	0.832247665246288	0.233491988455956	0	0	0	0.661201624333981
mmu-mir-7022	0	0.700475965367868	0	0.312420065705783	0	0.661201624333981
mmu-mir-7024	0	1.16745994227978	0.313691533825511	0	0	0
mmu-mir-7030	0.277415888415429	0.233491988455956	0.313691533825511	0.312420065705783	0	0.661201624333981
mmu-mir-7036a	0.554831776830859	0.700475965367868	0.313691533825511	0	0	0
mmu-mir-7037	0	0.700475965367868	0.627383067651021	0.312420065705783	0	0
mmu-mir-7045	0.554831776830859	0	0	0.312420065705783	1.34745272771938	0.33060081216699
mmu-mir-7052	0	0.466983976911912	0.313691533825511	0.624840131411566	0	0.33060081216699
mmu-mir-7118	0	0.466983976911912	0.627383067651021	0.312420065705783	0.673726363859691	0
mmu-mir-7230	0.554831776830859	0.466983976911912	0.313691533825511	0.312420065705783	0	0
mmu-mir-7239	0.277415888415429	0.466983976911912	0.627383067651021	0	0	0.33060081216699
mmu-mir-7650	0.554831776830859	0.466983976911912	0	0.312420065705783	0	0.33060081216699
mmu-mir-7654	0	0.466983976911912	0	0.312420065705783	2.02117909157907	0
mmu-mir-7674	0.832247665246288	0.233491988455956	0	0.312420065705783	0	0.33060081216699
mmu-mir-7685	1.10966355366172	0.233491988455956	0.313691533825511	0	0	0
mmu-mir-12186	1.10966355366172	0.466983976911912	0	0	0	0
mmu-mir-12188	0	0.233491988455956	0.313691533825511	0.624840131411566	0	0.661201624333981
mmu-mir-202	0	0.700475965367868	0	0.312420065705783	0.673726363859691	0
mmu-mir-323	0.554831776830859	0.233491988455956	0	0.624840131411566	0	0
mmu-mir-376a	0.277415888415429	0	0.313691533825511	0.624840131411566	0	0.33060081216699
mmu-mir-291b	0.277415888415429	0.233491988455956	0.313691533825511	0.312420065705783	0	0.33060081216699
mmu-mir-302d	0.277415888415429	0.233491988455956	0.627383067651021	0	0	0.33060081216699
mmu-mir-883b	0.832247665246288	0.466983976911912	0	0	0	0
mmu-mir-876	0	0	0.313691533825511	0	2.69490545543876	0
mmu-mir-327	0	0.233491988455956	0.313691533825511	0.624840131411566	0.673726363859691	0
mmu-mir-875	0.277415888415429	0	0.313691533825511	0.312420065705783	0.673726363859691	0.33060081216699
mmu-mir-669j	0.554831776830859	0.466983976911912	0.313691533825511	0	0	0
mmu-mir-1896	0	0.700475965367868	0.313691533825511	0.312420065705783	0	0
mmu-mir-3069	0.277415888415429	0	0.627383067651021	0	0.673726363859691	0.33060081216699
mmu-mir-3094	0.277415888415429	0.700475965367868	0.313691533825511	0	0	0
mmu-mir-344b	0.554831776830859	0	0.313691533825511	0.312420065705783	0	0.33060081216699
mmu-mir-3104	0	0.466983976911912	0.627383067651021	0.312420065705783	0	0
mmu-mir-28b	0	0.700475965367868	0.313691533825511	0	0	0.33060081216699
mmu-mir-5127	0	0.933967953823824	0	0	0	0.33060081216699
mmu-mir-344h-1	0.277415888415429	0.466983976911912	0.313691533825511	0	0	0.33060081216699
mmu-mir-344h-2	0.277415888415429	0.466983976911912	0.313691533825511	0	0	0.33060081216699
mmu-mir-6244	0.277415888415429	0.233491988455956	0.313691533825511	0.312420065705783	0	0.33060081216699
mmu-mir-496b	0	0.233491988455956	0.313691533825511	0.937260197117349	0	0
mmu-mir-6907	0	0.466983976911912	0	0.312420065705783	0.673726363859691	0.33060081216699
mmu-mir-6908	0.277415888415429	0.466983976911912	0.313691533825511	0	0	0.33060081216699
mmu-mir-6931	0.277415888415429	0.233491988455956	0.313691533825511	0.624840131411566	0	0
mmu-mir-6940	0.277415888415429	0.466983976911912	0	0	0.673726363859691	0.33060081216699
mmu-mir-6941	0.277415888415429	0.233491988455956	0.313691533825511	0.312420065705783	0.673726363859691	0
mmu-mir-6943	0.277415888415429	0.233491988455956	0	0	1.34745272771938	0.33060081216699
mmu-mir-6954	0.277415888415429	0.700475965367868	0.313691533825511	0	0	0
mmu-mir-6956	0.554831776830859	0.233491988455956	0.627383067651021	0	0	0
mmu-mir-6983	0.554831776830859	0	0.313691533825511	0	0.673726363859691	0.33060081216699
mmu-mir-6991	0.277415888415429	0.700475965367868	0	0	0	0.33060081216699
mmu-mir-7055	0.277415888415429	0.233491988455956	0.313691533825511	0.312420065705783	0	0.33060081216699
mmu-mir-7074	0.277415888415429	0.233491988455956	0	0.937260197117349	0	0
mmu-mir-7115	0	0.700475965367868	0	0.624840131411566	0	0
mmu-mir-7216	0.832247665246288	0.233491988455956	0.313691533825511	0	0	0
mmu-mir-7227	0	0	1.25476613530204	0.312420065705783	0	0
mmu-mir-7232	0.277415888415429	0.233491988455956	0.313691533825511	0.312420065705783	0.673726363859691	0
mmu-mir-7233	0	0.466983976911912	0	0.312420065705783	0	0.661201624333981
mmu-mir-7240	0.554831776830859	0.466983976911912	0	0	0	0.33060081216699
mmu-mir-7646	0	0	0.627383067651021	0.312420065705783	0.673726363859691	0.33060081216699
mmu-mir-7651	0.554831776830859	0	0.313691533825511	0.624840131411566	0	0
mmu-mir-7661	0.554831776830859	0.233491988455956	0.313691533825511	0.312420065705783	0	0
mmu-mir-7663	0.277415888415429	0	0	0.937260197117349	0	0.33060081216699
mmu-mir-7664	0	0	0.627383067651021	0.624840131411566	0	0.33060081216699
mmu-mir-7665	0.832247665246288	0	0.313691533825511	0	0.673726363859691	0
mmu-mir-7666	0.554831776830859	0	0.627383067651021	0.312420065705783	0	0
mmu-mir-7672	0.554831776830859	0.233491988455956	0.313691533825511	0	0	0.33060081216699
mmu-mir-7686	0.277415888415429	0.466983976911912	0	0.624840131411566	0	0
mmu-mir-12183	0.554831776830859	0.233491988455956	0.313691533825511	0.312420065705783	0	0
mmu-mir-12185	0.554831776830859	0.700475965367868	0	0	0	0
mmu-mir-12202	0	0.700475965367868	0	0.312420065705783	0	0.33060081216699
mmu-mir-12203	0.277415888415429	0.466983976911912	0.313691533825511	0.312420065705783	0	0
mmu-mir-12205	0.277415888415429	0	0	0.624840131411566	0	0.661201624333981
mmu-mir-367	0.277415888415429	0.233491988455956	0	0.312420065705783	0	0.33060081216699
mmu-mir-302c	0.832247665246288	0	0.313691533825511	0	0	0
mmu-mir-742	0	0.466983976911912	0	0	1.34745272771938	0
mmu-mir-881	0	0.233491988455956	0.627383067651021	0.312420065705783	0	0
mmu-mir-453	0	0.233491988455956	0	0	0.673726363859691	0.661201624333981
mmu-mir-568	0	0	0	0.937260197117349	0	0.33060081216699
mmu-mir-878	0	0.233491988455956	0.313691533825511	0	0.673726363859691	0.33060081216699
mmu-mir-669k	0.554831776830859	0.466983976911912	0	0	0	0
mmu-mir-1197	0.277415888415429	0.233491988455956	0.313691533825511	0.312420065705783	0	0
mmu-mir-1902	0	0.233491988455956	0	0.312420065705783	0	0.661201624333981
mmu-mir-6241	0	0	0.627383067651021	0	0.673726363859691	0.33060081216699
mmu-mir-6420	0.277415888415429	0.233491988455956	0	0.312420065705783	0.673726363859691	0
mmu-mir-6902	0.277415888415429	0.233491988455956	0.313691533825511	0.312420065705783	0	0
mmu-mir-6909	0.277415888415429	0.233491988455956	0	0.312420065705783	0	0.33060081216699
mmu-mir-6918	0.277415888415429	0.233491988455956	0	0.312420065705783	0.673726363859691	0
mmu-mir-6924	0	0.466983976911912	0.313691533825511	0	0	0.33060081216699
mmu-mir-6936	0.277415888415429	0.466983976911912	0	0	0	0.33060081216699
mmu-mir-6953	0.832247665246288	0.233491988455956	0	0	0	0
mmu-mir-6968	0.554831776830859	0	0.313691533825511	0	0	0.33060081216699
mmu-mir-6969	0	0.233491988455956	0.313691533825511	0	1.34745272771938	0
mmu-mir-6974	0	0.700475965367868	0	0	0	0.33060081216699
mmu-mir-6973b	0.277415888415429	0.466983976911912	0	0	0.673726363859691	0
mmu-mir-7039	0.277415888415429	0.466983976911912	0	0	0	0.33060081216699
mmu-mir-7069	0.554831776830859	0.233491988455956	0	0	0	0.33060081216699
mmu-mir-7214	0	0.466983976911912	0.627383067651021	0	0	0
mmu-mir-7219	0	0.233491988455956	0.313691533825511	0.312420065705783	0	0.33060081216699
mmu-mir-7220	0.554831776830859	0.233491988455956	0.313691533825511	0	0	0
mmu-mir-7223	0.277415888415429	0	0	0	1.34745272771938	0.33060081216699
mmu-mir-7653	0.277415888415429	0.466983976911912	0	0.312420065705783	0	0
mmu-mir-7683	0.554831776830859	0.466983976911912	0	0	0	0
mmu-mir-7684	0.277415888415429	0.233491988455956	0	0	1.34745272771938	0
mmu-mir-3083b	0	0.233491988455956	0	0.937260197117349	0	0
mmu-mir-12189	0	0	0.313691533825511	0.624840131411566	0	0.33060081216699
mmu-mir-302a	0	0	0.313691533825511	0.312420065705783	0	0.33060081216699
mmu-mir-216a	0	0.700475965367868	0	0	0	0
mmu-mir-539	0	0.466983976911912	0.313691533825511	0	0	0
mmu-mir-688	0	0	0	0.937260197117349	0	0
mmu-mir-880	0	0.466983976911912	0.313691533825511	0	0	0
mmu-mir-767	0.554831776830859	0	0	0.312420065705783	0	0
mmu-mir-3077	0	0	0.313691533825511	0	0	0.661201624333981
mmu-mir-5119	0	0.233491988455956	0.313691533825511	0.312420065705783	0	0
mmu-mir-5623	0	0.466983976911912	0	0.312420065705783	0	0
mmu-mir-21b	0	0.233491988455956	0	0	0.673726363859691	0.33060081216699
mmu-mir-6898	0.277415888415429	0.233491988455956	0	0.312420065705783	0	0
mmu-mir-6937	0	0.233491988455956	0.627383067651021	0	0	0
mmu-mir-6942	0.554831776830859	0	0	0	0.673726363859691	0
mmu-mir-6949	0	0	0.313691533825511	0.624840131411566	0	0
mmu-mir-6978	0	0.466983976911912	0	0.312420065705783	0	0
mmu-mir-7008	0.277415888415429	0.233491988455956	0	0.312420065705783	0	0
mmu-mir-7040	0.277415888415429	0.466983976911912	0	0	0	0
mmu-mir-7056	0.277415888415429	0.466983976911912	0	0	0	0
mmu-mir-7058	0.277415888415429	0.466983976911912	0	0	0	0
mmu-mir-7062	0.277415888415429	0	0.313691533825511	0	0.673726363859691	0
mmu-mir-7077	0	0	0	0.624840131411566	0	0.33060081216699
mmu-mir-7217	0.554831776830859	0.233491988455956	0	0	0	0
mmu-mir-7228	0	0.466983976911912	0	0	0	0.33060081216699
mmu-mir-7231	0.277415888415429	0.233491988455956	0	0	0.673726363859691	0
mmu-mir-7238	0	0	0	0.312420065705783	0	0.661201624333981
mmu-mir-7670	0	0	0	0.937260197117349	0	0
mmu-mir-292b	0.277415888415429	0.466983976911912	0	0	0	0
mmu-mir-7682	0	0	0	0.624840131411566	0	0.33060081216699
mmu-mir-12182	0	0.466983976911912	0	0	0.673726363859691	0
mmu-mir-124b	0	0.233491988455956	0.313691533825511	0.312420065705783	0	0
mmu-mir-12200	0.277415888415429	0	0.313691533825511	0.312420065705783	0	0
mmu-mir-12204	0.554831776830859	0	0	0	0	0.33060081216699
mmu-mir-137	0	0	0.313691533825511	0	0	0.33060081216699
mmu-mir-206	0.277415888415429	0	0	0.312420065705783	0	0
mmu-mir-380	0	0.233491988455956	0	0.312420065705783	0	0
mmu-mir-543	0.277415888415429	0.233491988455956	0	0	0	0
mmu-mir-487b	0.277415888415429	0.233491988455956	0	0	0	0
mmu-mir-654	0.277415888415429	0.233491988455956	0	0	0	0
mmu-mir-3962	0.277415888415429	0.233491988455956	0	0	0	0
mmu-mir-299b	0	0	0	0.624840131411566	0	0
mmu-mir-5617	0.277415888415429	0.233491988455956	0	0	0	0
mmu-mir-5622	0	0	0	0.312420065705783	0.673726363859691	0
mmu-mir-3073b	0	0.233491988455956	0	0	0	0.33060081216699
mmu-mir-6921	0	0	0.313691533825511	0	0	0.33060081216699
mmu-mir-7041	0.277415888415429	0.233491988455956	0	0	0	0
mmu-mir-6769b	0	0	0	0.624840131411566	0	0
mmu-mir-7080	0.554831776830859	0	0	0	0	0
mmu-mir-7212	0.277415888415429	0	0.313691533825511	0	0	0
mmu-mir-7234	0.277415888415429	0	0.313691533825511	0	0	0
mmu-mir-7236	0.277415888415429	0	0.313691533825511	0	0	0
mmu-mir-7660	0	0.466983976911912	0	0	0	0
mmu-mir-7676-1	0	0.233491988455956	0	0	0	0.33060081216699
mmu-mir-7676-2	0	0.233491988455956	0	0	0	0.33060081216699
mmu-mir-7677	0	0.233491988455956	0	0	0	0.33060081216699
mmu-mir-1258	0	0.233491988455956	0	0.312420065705783	0	0
mmu-mir-463	0	0	0.313691533825511	0	0	0
mmu-mir-468	0	0.233491988455956	0	0	0	0
mmu-mir-471	0	0	0	0.312420065705783	0	0
mmu-mir-495	0	0	0	0	0.673726363859691	0
mmu-mir-741	0	0.233491988455956	0	0	0	0
mmu-mir-5710	0	0	0.313691533825511	0	0	0
mmu-mir-6897	0.277415888415429	0	0	0	0	0
mmu-mir-6904	0	0	0	0.312420065705783	0	0
mmu-mir-6964	0	0	0	0	0	0.33060081216699
mmu-mir-7002	0	0	0	0.312420065705783	0	0
mmu-mir-7071	0	0	0	0	0	0.33060081216699
mmu-mir-7210	0.277415888415429	0	0	0	0	0
mmu-mir-7218	0	0	0	0	0	0.33060081216699
mmu-mir-6546	0	0.233491988455956	0	0	0	0
mmu-mir-7678	0	0	0	0.312420065705783	0	0
mmu-mir-6715	0	0	0	0.312420065705783	0	0
mmu-mir-465d	0	0	0	0	0	0.33060081216699
