DB	Name	ID	Count
miRBase	mmu-mir-300	-	10
miRBase	mmu-miR-30d-3p	-	1394
miRBase	mmu-miR-183-5p	-	10991
miRBase	mmu-miR-6936-5p	-	2
miRBase	mmu-miR-25-3p	-	11237
miRBase	mmu-mir-30a	-	13485
miRBase	mmu-miR-7083-5p	-	3
miRBase	mmu-mir-30b	-	48
miRBase	mmu-mir-30d	-	3195
miRBase	mmu-mir-30e	-	5017
miRBase	mmu-miR-451a	-	33253
miRBase	mmu-miR-466c-3p	-	18
miRBase	mmu-miR-27a-3p	-	30067
miRBase	mmu-miR-3087-3p	-	5
miRBase	mmu-miR-378a-3p	-	12040
miRBase	mmu-let-7a-2-3p	-	3
miRBase	mmu-miR-146a-5p	-	457887
miRBase	mmu-miR-23b-3p	-	30076
miRBase	mmu-miR-511-5p	-	5
miRBase	mmu-miR-5623-5p	-	1
miRBase	mmu-miR-7116-3p	-	16
miRBase	mmu-miR-29b-1-5p	-	15
miRBase	mmu-miR-466n-3p	-	2
miRBase	mmu-mir-320	-	98
miRBase	mmu-miR-135a-1-3p	-	2
miRBase	mmu-mir-322	-	1565
miRBase	mmu-mir-324	-	70
miRBase	mmu-miR-6948-3p	-	12
miRBase	mmu-mir-326	-	80
miRBase	mmu-mir-328	-	25
miRBase	mmu-miR-183-3p	-	17
miRBase	mmu-mir-329	-	1
miRBase	mmu-miR-7668-3p	-	5
miRBase	mmu-miR-7006-3p	-	5
miRBase	mmu-miR-27a-5p	-	114
miRBase	mmu-miR-25-5p	-	29
miRBase	mmu-miR-466c-5p	-	12
miRBase	mmu-miR-297c-3p	-	2
miRBase	mmu-let-7c-5p	-	228880
miRBase	mmu-mir-330	-	136
miRBase	mmu-mir-331	-	37
miRBase	mmu-miR-466n-5p	-	4
miRBase	mmu-mir-335	-	57
miRBase	mmu-mir-337	-	10
miRBase	mmu-mir-338	-	96
miRBase	mmu-mir-339	-	5
miRBase	mmu-miR-467e-3p	-	2
miRBase	mmu-miR-666-3p	-	1
miRBase	mmu-miR-3079-5p	-	2
miRBase	mmu-miR-5615-5p	-	1
miRBase	mmu-miR-125b-2-3p	-	4709
miRBase	mmu-miR-146a-3p	-	6
miRBase	mmu-mir-350	-	2
miRBase	mmu-mir-340	-	69
miRBase	mmu-mir-341	-	7
miRBase	mmu-mir-342	-	424
miRBase	mmu-mir-345	-	595
miRBase	mmu-miR-540-3p	-	10
miRBase	mmu-miR-1231-3p	-	1
miRBase	mmu-let-7g	-	152
miRBase	mmu-miR-704	-	5
miRBase	mmu-mir-34a	-	24
miRBase	mmu-mir-34b	-	330
miRBase	mmu-let-7e	-	10
miRBase	mmu-mir-34c	-	177
miRBase	mmu-let-7k	-	12
miRBase	mmu-mir-374b	-	72
miRBase	mmu-mir-374c	-	1
miRBase	mmu-let-7i	-	18
miRBase	mmu-let-7j	-	222
miRBase	mmu-miR-19a-5p	-	9
miRBase	mmu-miR-135a-5p	-	7
miRBase	mmu-miR-212-5p	-	61
miRBase	mmu-let-7d	-	199
miRBase	mmu-mir-361	-	18
miRBase	mmu-miR-3080-3p	-	1
miRBase	mmu-let-7b	-	512
miRBase	mmu-mir-351	-	66
miRBase	mmu-miR-224-3p	-	1
miRBase	mmu-miR-138-5p	-	39
miRBase	mmu-miR-5627-3p	-	2
miRBase	mmu-miR-1941-5p	-	20
miRBase	mmu-miR-7648-5p	-	3
miRBase	mmu-miR-467e-5p	-	30
miRBase	mmu-miR-7063-5p	-	8
miRBase	mmu-miR-431-5p	-	17
miRBase	mmu-mir-370	-	1
miRBase	mmu-mir-362	-	2
miRBase	mmu-mir-363	-	11
miRBase	mmu-miR-7075-3p	-	18
miRBase	mmu-mir-26a-2	-	61
miRBase	mmu-mir-26a-1	-	173
miRBase	mmu-mir-369	-	4
miRBase	mmu-miR-19a-3p	-	300
miRBase	mmu-mir-376b	-	1
miRBase	mmu-miR-592-5p	-	12
miRBase	mmu-miR-376a-5p	-	2
miRBase	mmu-miR-151-3p	-	118175
miRBase	mmu-let-7g-5p	-	39144
miRBase	mmu-mir-381	-	1
miRBase	mmu-mir-382	-	3
miRBase	mmu-mir-383	-	2
miRBase	mmu-mir-375	-	34
miRBase	mmu-miR-5627-5p	-	1
miRBase	mmu-miR-224-5p	-	538
miRBase	mmu-mir-377	-	3
miRBase	mmu-miR-6953-3p	-	5
miRBase	mmu-miR-1941-3p	-	28
miRBase	mmu-miR-503-5p	-	27
miRBase	mmu-miR-6916-5p	-	1
miRBase	mmu-mir-181a-1	-	250
miRBase	mmu-mir-181a-2	-	948
miRBase	mmu-miR-7031-3p	-	3
miRBase	mmu-mir-378a	-	1419
miRBase	mmu-mir-378b	-	2
miRBase	mmu-miR-376a-3p	-	7
miRBase	mmu-miR-7b-5p	-	50
miRBase	mmu-mir-378d	-	2
miRBase	mmu-miR-7681-5p	-	1
miRBase	mmu-miR-151-5p	-	55488
miRBase	mmu-miR-361-3p	-	1181
miRBase	mmu-miR-7043-3p	-	70
miRBase	mmu-miR-455-5p	-	89
miRBase	mmu-let-7g-3p	-	28
miRBase	mmu-miR-503-3p	-	311
miRBase	mmu-miR-133a-3p	-	16895
miRBase	mmu-miR-702-3p	-	23
miRBase	mmu-miR-5615-3p	-	2
miRBase	mmu-miR-328-3p	-	10734
miRBase	mmu-miR-33-5p	-	49
miRBase	mmu-miR-1231-5p	-	1
miRBase	mmu-miR-499-5p	-	13
miRBase	mmu-miR-361-5p	-	2446
miRBase	mmu-let-7c-1	-	573
miRBase	mmu-let-7c-2	-	669
miRBase	mmu-miR-212-3p	-	42
miRBase	mmu-miR-455-3p	-	926
miRBase	mmu-mir-466a	-	6
miRBase	mmu-mir-200a	-	58
miRBase	mmu-mir-466d	-	7
miRBase	mmu-mir-200b	-	636
miRBase	mmu-miR-200c-5p	-	5
miRBase	mmu-miR-133a-5p	-	34
miRBase	mmu-mir-200c	-	42
miRBase	mmu-mir-297a-2	-	2
miRBase	mmu-mir-466e	-	7
miRBase	mmu-mir-466h	-	1
miRBase	mmu-mir-297a-4	-	6
miRBase	mmu-mir-466g	-	2
miRBase	mmu-mir-297a-3	-	6
miRBase	mmu-miR-7067-3p	-	1
miRBase	mmu-miR-3060-3p	-	32
miRBase	mmu-miR-6899-3p	-	52
miRBase	mmu-miR-10b-3p	-	7
miRBase	mmu-mir-466p	-	12
miRBase	mmu-mir-466o	-	4
miRBase	mmu-miR-33-3p	-	25
miRBase	mmu-let-7f-1-3p	-	108
miRBase	mmu-miR-382-5p	-	22
miRBase	mmu-mir-467c	-	11
miRBase	mmu-miR-6956-3p	-	2
miRBase	mmu-mir-467b	-	44
miRBase	mmu-mir-467e	-	11
miRBase	mmu-mir-29a	-	5263
miRBase	mmu-mir-467d	-	10
miRBase	mmu-mir-29c	-	130
miRBase	mmu-miR-6932-5p	-	2
miRBase	mmu-miR-148a-5p	-	1216
miRBase	mmu-mir-29b-1	-	116
miRBase	mmu-mir-29b-2	-	112
miRBase	mmu-miR-101a-3p	-	40856
miRBase	mmu-miR-154-3p	-	2
miRBase	mmu-miR-5619-3p	-	2
miRBase	mmu-mir-1199	-	5
miRBase	mmu-mir-1198	-	2
miRBase	mmu-miR-19b-1-5p	-	2
miRBase	mmu-miR-18b-5p	-	7
miRBase	mmu-miR-6944-3p	-	39
miRBase	mmu-miR-30c-1-3p	-	137
miRBase	mmu-miR-5620-3p	-	1
miRBase	mmu-mir-6896	-	2
miRBase	mmu-mir-6418	-	2
miRBase	mmu-mir-6899	-	1
miRBase	mmu-miR-8103	-	73
miRBase	mmu-miR-8107	-	1
miRBase	mmu-miR-8105	-	2
miRBase	mmu-miR-34a-5p	-	1168
miRBase	mmu-miR-154-5p	-	6
miRBase	mmu-mir-218-1	-	14
miRBase	mmu-mir-218-2	-	15
miRBase	mmu-miR-1968-3p	-	2
miRBase	mmu-miR-1956	-	1
miRBase	mmu-miR-142a-5p	-	48489
miRBase	mmu-miR-370-3p	-	2
miRBase	mmu-miR-1953	-	1
miRBase	mmu-miR-1954	-	5
miRBase	mmu-miR-6395	-	2
miRBase	mmu-miR-7226-3p	-	122
miRBase	mmu-miR-369-3p	-	17
miRBase	mmu-mir-5101	-	1
miRBase	mmu-miR-6988-5p	-	2
miRBase	mmu-mir-5100	-	3
miRBase	mmu-miR-1945	-	1
miRBase	mmu-miR-1949	-	1
miRBase	mmu-mir-5107	-	29
miRBase	mmu-miR-337-3p	-	14
