"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"mmu-miR-423-3p",2119.76297312959,1.6577740375228,0.366351383886459,4.52509287650618,6.03689884090228e-06,7.5892442571343e-05
"mmu-miR-693-3p",2.16835015541395,-0.459021338437472,1.11540576049546,-0.411528570762963,0.680684995824816,NA
"mmu-miR-146b-5p",38196.2928443894,-0.423522126534693,0.277582547147575,-1.52575200021322,0.127071638815451,0.239620804623423
"mmu-miR-146b-3p",11.2105833825521,0.435578127991665,0.557076501565734,0.781900020495242,0.434273332979458,0.563614129455812
"mmu-miR-669b-5p",8.77525421150142,0.998807022200403,0.625706119765273,1.59628776297584,0.110424560914513,0.220015728916463
"mmu-miR-669b-3p",5.37246978915848,-0.631199448429829,0.772101067925573,-0.817508840035272,0.4136376995169,0.543285336678914
"mmu-miR-467b-5p",2.88302443118011,-0.711507614566757,0.993440729429022,-0.716205399566912,0.4738645294799,NA
"mmu-miR-669c-5p",17.2871025800448,0.217053944158595,0.47255106563396,0.459323785181612,0.646001669827379,0.733241620452847
"mmu-miR-669c-3p",7.6889053544638,0.432034454264718,0.646992500251429,0.667758056077658,0.504288044499088,0.614928608534685
"mmu-miR-499-5p",4.0047641789307,1.29380165806212,0.938331506895094,1.37883215958852,0.167946508713363,NA
"mmu-miR-455-5p",92.7273947779731,-1.73073649785344,0.33738271690368,-5.12989080690683,2.89910296772273e-07,5.88740910368308e-06
"mmu-miR-455-3p",164.505176154342,1.68389494276204,0.324523485654537,5.18882305040501,2.11627372131596e-07,4.65580218689511e-06
"mmu-miR-491-5p",2.63716916654354,-1.15180677214434,1.03881398264957,-1.10877095551464,0.267529003108503,NA
"mmu-miR-700-5p",42.5045243646478,-1.63261779091279,0.356393565728112,-4.58094070126479,4.62889090160167e-06,6.43172209485706e-05
"mmu-miR-700-3p",41.6515079384379,0.649214795852285,0.367199650538724,1.76801583253092,0.0770582568647117,0.168824728732646
"mmu-miR-703",1.36071637529575,-0.913810962731788,1.39478497312199,-0.655162609535705,0.512363064988131,NA
"mmu-miR-706",6.80657567768873,-0.336960758711583,0.686775818642869,-0.490641559537504,0.623679986814939,0.715876158778887
"mmu-miR-708-5p",37.7477714005934,-0.794969161073014,0.506164361064998,-1.57057513768918,0.11628136873628,0.227394676639837
"mmu-miR-708-3p",69.6494804269169,-1.4349993109038,0.435160065599655,-3.29763556985946,0.000975025927027067,0.00547674137734352
"mmu-miR-709",13.0659880034265,1.41953650261475,0.617946751042555,2.29718256503462,0.0216083572974073,0.0630343240498952
"mmu-miR-500-5p",3.52040609189466,0.322747105595416,0.919393046807656,0.351043665944689,0.725555589685392,NA
"mmu-miR-500-3p",83.9027883699568,-1.09695614886151,0.300655054383933,-3.6485538256101,0.000263720654663841,0.00185659340883344
"mmu-miR-501-5p",3.79640524530587,1.02423862504342,0.934948883955269,1.09550227035986,0.273296651415166,NA
"mmu-miR-501-3p",289.035080331329,0.555338686886326,0.270485819618436,2.05311571478949,0.0400613562065021,0.10072569560492
"mmu-miR-450b-5p",164.415278477761,-1.28820717973695,0.277313801156258,-4.64530497352018,3.39574435757935e-06,4.84581897514025e-05
"mmu-miR-450b-3p",10.6161814262447,-2.00280944667507,0.639851720321515,-3.13011496736883,0.00174737901455499,0.00895743805519452
"mmu-miR-505-5p",9.88237094658079,1.38612348071853,0.627077711723083,2.21044928691493,0.02707399641351,0.0744534901371524
"mmu-miR-505-3p",3.8944798119704,-0.90232366224225,0.885912294811697,-1.01852482184373,0.308428610862616,NA
"mmu-miR-652-5p",7.05891337188466,-0.981861712567502,0.685741987090501,-1.43182382157084,0.152194247980687,0.270567551965666
